,Tc_RU,Tf_RU,Hz1_RU,Hz2_RU,Pc_RU,Pf_RU,Tc_HX1_RU,Tc_HX2_RU,Tc_HX1_CIN,Tf_HX1_CIN,Q_HX1_CIN,Hz_HX1_CIN,Tc_HX2_CIN,Tf_HX2_CIN,Q_HX2_CIN,Hz_HX2_CIN,DP_RU
2025-03-12 05:00:00,63,51,50,50,4132.0,2377.0,63,561,65,60,21,50,67,59,21,51,
2025-03-12 05:15:00,66,52,50,50,4150.0,2368.0,66,554,70,60,21,50,72,60,21,51,
2025-03-12 05:30:00,66,52,51,50,4132.0,2369.0,66,549,70,60,21,51,72,60,21,51,
2025-03-12 05:45:00,66,52,50,50,4132.0,2371.0,65,543,70,59,21,50,71,59,21,51,
2025-03-12 06:00:00,66,51,50,50,4149.0,2364.0,65,571,69,59,21,50,71,59,21,51,
2025-03-12 06:15:00,65,50,50,50,4146.0,2364.0,65,577,69,59,22,50,71,58,21,51,
2025-03-12 06:30:00,65,50,49,50,4148.0,2347.0,65,563,69,59,21,50,71,58,21,51,
2025-03-12 06:45:00,66,50,50,51,4139.0,2343.0,65,582,69,59,21,50,71,58,21,51,
2025-03-12 07:00:00,66,50,50,50,4137.0,2330.0,65,558,69,59,21,50,71,58,21,51,
2025-03-12 07:15:00,65,50,50,49,4142.0,2321.0,65,572,69,59,21,50,71,58,21,51,
2025-03-12 07:30:00,60,49,50,50,4136.0,2298.0,59,553,61,56,21,50,63,56,21,51,
2025-03-12 07:45:00,60,49,50,50,4137.0,2414.0,60,579,62,57,21,50,63,56,21,51,
2025-03-12 08:00:00,60,49,50,50,4144.0,2390.0,60,563,62,57,21,50,63,56,21,51,
2025-03-12 08:15:00,61,51,51,50,4139.0,2362.0,60,533,63,57,21,50,64,56,21,51,
2025-03-12 08:30:00,61,50,50,50,4138.0,2349.0,60,528,63,57,21,51,64,56,21,51,
2025-03-12 08:45:00,60,50,50,50,4134.0,2346.0,60,526,63,57,21,51,64,56,21,51,
2025-03-12 09:00:00,59,49,50,51,4137.0,2330.0,59,571,60,57,33,51,61,57,37,51,
2025-03-12 09:15:00,65,50,50,50,4158.0,2335.0,65,578,67,60,44,50,68,60,44,49,
2025-03-12 09:30:00,65,49,50,50,4142.0,2354.0,64,581,66,60,42,51,67,59,43,49,
2025-03-12 09:45:00,65,48,50,50,4137.0,2384.0,64,576,66,60,44,50,67,59,44,49,
2025-03-12 10:00:00,63,49,50,50,4135.0,2389.0,62,542,62,57,44,51,62,57,44,49,
2025-03-12 10:15:00,59,48,50,50,4137.0,2381.0,59,541,59,57,43,50,60,56,44,49,
2025-03-12 10:30:00,58,48,50,50,4132.0,2355.0,58,538,58,56,43,50,59,56,44,49,
2025-03-12 10:45:00,59,49,50,51,4149.0,2343.0,58,546,59,57,42,50,60,56,44,49,
2025-03-12 11:00:00,59,49,51,50,4135.0,2324.0,58,549,59,57,43,50,59,56,43,49,
2025-03-12 11:15:00,66,50,50,50,4135.0,2358.0,65,554,66,61,44,51,67,60,44,49,
2025-03-12 11:30:00,66,50,50,50,4136.0,2369.0,66,561,67,61,43,50,68,60,44,50,
2025-03-12 11:45:00,66,49,50,49,4136.0,2390.0,66,562,67,60,44,51,68,60,44,49,
2025-03-12 12:00:00,66,49,50,50,4149.0,2422.0,65,567,66,60,43,51,68,60,44,50,
2025-03-12 12:15:00,63,49,51,50,4136.0,2428.0,63,577,64,59,43,51,65,59,44,49,
2025-03-12 12:30:00,72,49,50,50,4142.0,2466.0,71,596,72,63,44,50,74,63,44,49,
2025-03-12 12:45:00,73,49,50,50,4141.0,2530.0,73,600,75,65,44,50,77,65,44,50,
2025-03-12 13:00:00,74,49,50,50,4141.0,2441.0,73,561,75,65,44,51,77,65,45,50,
2025-03-12 13:15:00,74,51,50,50,4138.0,2500.0,73,569,75,66,43,49,76,66,45,49,
2025-03-12 13:30:00,75,51,50,50,4142.0,2541.0,76,570,77,67,42,44,79,67,43,45,
2025-03-12 13:45:00,76,52,51,50,4135.0,2479.0,75,599,77,66,43,45,79,67,44,46,
2025-03-12 14:00:00,75,52,50,50,4135.0,2513.0,74,590,76,67,43,45,78,67,43,45,
2025-03-12 14:15:00,75,53,50,50,4148.0,2545.0,74,592,76,67,43,45,78,67,43,45,
2025-03-12 14:30:00,75,54,50,50,4138.0,2554.0,75,595,76,68,41,43,78,68,42,43,
2025-03-12 14:45:00,77,54,50,50,4143.0,2585.0,76,594,79,68,33,41,80,68,34,41,
2025-03-12 15:00:00,74,54,50,50,4134.0,2470.0,74,590,76,67,34,45,77,66,35,45,
2025-03-12 15:15:00,75,55,50,50,4136.0,2477.0,74,590,75,68,34,43,77,67,34,44,
2025-03-12 15:30:00,75,56,50,50,4142.0,2474.0,74,585,76,68,34,39,78,69,34,39,
2025-03-12 15:45:00,76,56,51,50,4155.0,2479.0,75,584,77,69,32,38,79,69,34,38,
2025-03-12 16:00:00,76,57,51,50,4139.0,2489.0,75,582,77,68,32,39,78,69,33,39,
2025-03-12 16:15:00,75,57,50,50,4144.0,2485.0,75,583,76,69,32,38,78,69,33,38,
2025-03-12 16:30:00,76,57,49,50,4134.0,2485.0,75,586,77,69,32,37,78,69,32,37,
2025-03-12 16:45:00,76,58,50,50,4140.0,2512.0,76,575,77,70,32,35,79,69,32,35,
2025-03-12 17:00:00,77,58,50,50,4139.0,2481.0,76,572,77,69,31,35,79,70,32,35,
2025-03-12 17:15:00,76,58,50,50,4136.0,2495.0,75,562,76,69,32,37,78,69,33,37,
2025-03-12 17:30:00,76,57,50,50,4134.0,2515.0,75,587,77,69,31,35,78,69,32,36,
2025-03-12 17:45:00,78,57,50,50,4141.0,2501.0,77,592,79,70,30,33,80,70,30,33,
2025-03-12 18:00:00,78,57,50,50,4142.0,2505.0,77,591,78,70,31,33,80,70,31,33,
2025-03-12 18:15:00,76,58,50,50,4133.0,2507.0,76,579,77,69,31,36,79,70,32,36,
2025-03-12 18:30:00,77,58,50,50,4137.0,2520.0,76,579,77,70,30,34,79,70,32,34,
2025-03-12 18:45:00,77,58,51,50,4147.0,2507.0,77,589,78,70,30,33,80,70,31,33,
2025-03-12 19:00:00,76,57,50,50,4137.0,2506.0,75,587,76,70,31,34,78,69,32,35,
2025-03-12 19:15:00,77,58,50,50,4152.0,2515.0,76,590,78,70,30,33,80,70,32,34,
2025-03-12 19:30:00,77,58,50,50,4139.0,2529.0,76,588,78,70,31,34,79,70,32,34,
2025-03-12 19:45:00,76,58,51,50,4141.0,2516.0,75,582,76,69,31,36,78,69,31,36,
2025-03-12 20:00:00,76,59,50,50,4147.0,2530.0,75,547,77,69,31,35,78,69,32,35,
2025-03-12 20:15:00,76,59,50,50,4135.0,2516.0,76,584,77,70,30,34,79,70,32,34,
2025-03-12 20:30:00,77,59,50,49,4136.0,2539.0,76,586,79,70,30,32,80,70,31,32,
2025-03-12 20:45:00,77,58,50,50,4138.0,2546.0,76,593,78,70,31,34,79,69,31,34,
2025-03-12 21:00:00,77,58,50,50,4134.0,2552.0,77,593,78,70,30,32,79,70,32,32,
2025-03-12 21:15:00,77,58,50,50,4133.0,2560.0,77,585,79,70,30,32,80,70,31,32,
2025-03-12 21:30:00,79,58,50,50,4134.0,2587.0,78,586,79,70,30,30,81,71,31,30,
2025-03-12 21:45:00,78,59,50,50,4141.0,2578.0,78,591,79,71,30,29,80,71,30,29,
2025-03-12 22:00:00,78,59,50,50,4139.0,2587.0,77,596,79,71,29,29,81,71,30,29,
2025-03-12 22:15:00,79,59,50,50,4147.0,2499.0,78,589,79,71,29,27,81,72,30,27,
2025-03-12 22:30:00,79,58,50,50,4141.0,2480.0,78,592,79,71,30,30,81,71,30,30,
2025-03-12 22:45:00,78,59,51,50,4140.0,2489.0,78,590,78,71,29,29,80,71,30,29,
2025-03-12 23:00:00,78,58,50,50,4143.0,2493.0,77,593,79,71,29,28,80,70,30,28,
2025-03-12 23:15:00,77,59,51,50,4147.0,2479.0,77,591,78,71,29,29,80,71,30,29,
2025-03-12 23:30:00,77,60,50,50,4132.0,2477.0,77,585,78,71,30,29,80,71,30,29,
2025-03-12 23:45:00,77,58,50,50,4135.0,2454.0,76,590,77,71,30,30,79,71,31,30,
2025-03-13 00:00:00,78,59,51,50,4143.0,2455.0,78,589,79,72,29,26,81,71,30,26,
2025-03-13 00:15:00,77,59,50,50,4144.0,2469.0,77,588,77,70,29,31,78,70,30,31,
2025-03-13 00:30:00,76,59,50,50,4135.0,2436.0,76,583,77,70,30,29,79,71,31,29,
2025-03-13 00:45:00,77,60,50,50,4133.0,2428.0,76,559,77,71,30,31,79,71,31,30,
2025-03-13 01:00:00,78,59,50,50,4140.0,2422.0,78,587,79,72,29,28,81,71,30,28,
2025-03-13 01:15:00,77,60,50,50,4153.0,2429.0,77,593,78,71,30,29,79,71,30,29,
2025-03-13 01:30:00,76,59,50,50,4127.0,2415.0,75,558,77,70,30,32,78,70,31,32,
2025-03-13 01:45:00,76,59,50,51,4139.0,2403.0,75,552,76,70,30,34,78,70,31,34,
2025-03-13 02:00:00,75,59,50,50,4140.0,2398.0,75,593,76,70,32,35,78,70,32,35,
2025-03-13 02:15:00,75,58,50,50,4134.0,2405.0,75,594,76,69,32,36,77,69,33,36,
2025-03-13 02:30:00,74,59,50,50,4136.0,2385.0,73,557,74,69,32,37,76,68,33,37,
2025-03-13 02:45:00,75,59,50,49,4132.0,2381.0,75,555,76,70,31,35,78,69,32,35,
2025-03-13 03:00:00,76,58,50,49,4141.0,2379.0,76,581,76,70,31,36,78,69,32,36,
2025-03-13 03:15:00,76,58,51,50,4137.0,2364.0,75,583,76,69,32,35,78,69,32,35,
2025-03-13 03:30:00,76,58,50,50,4144.0,2376.0,76,588,77,70,31,34,79,70,31,34,
2025-03-13 03:45:00,75,58,51,50,4133.0,2363.0,74,565,76,69,32,36,77,69,33,37,
2025-03-13 04:00:00,76,58,50,50,4144.0,2372.0,76,552,77,69,32,36,78,69,33,36,
2025-03-13 04:15:00,74,57,51,50,4144.0,2355.0,74,573,75,68,33,39,76,68,33,39,
2025-03-13 04:30:00,71,56,50,50,4146.0,2339.0,70,581,71,67,34,45,72,66,36,45,
2025-03-13 04:45:00,70,56,50,50,4141.0,2309.0,70,584,71,67,35,46,72,66,36,46,
2025-03-13 05:00:00,70,56,51,50,4134.0,2431.0,70,592,70,67,36,46,72,66,37,46,
2025-03-13 05:15:00,70,57,51,50,4139.0,2397.0,69,581,70,66,36,48,72,66,38,48,
2025-03-13 05:30:00,70,57,50,50,4139.0,2354.0,70,570,72,67,36,45,74,67,36,45,
2025-03-13 05:45:00,69,56,51,50,4140.0,2339.0,69,558,70,65,37,50,71,65,38,51,
2025-03-13 06:00:00,69,56,50,50,4135.0,2309.0,69,565,70,66,38,50,72,65,38,50,
2025-03-13 06:15:00,68,54,50,50,4134.0,2461.0,68,587,70,65,37,50,71,64,37,51,
2025-03-13 06:30:00,70,55,50,51,4140.0,2429.0,69,559,72,65,37,50,73,65,38,51,
2025-03-13 06:45:00,71,55,50,50,4134.0,2438.0,70,593,73,65,37,50,74,65,37,51,
2025-03-13 07:00:00,74,54,50,50,4140.0,2458.0,72,591,75,66,37,50,77,66,37,50,
2025-03-13 07:15:00,73,55,51,51,4133.0,2445.0,73,564,76,66,36,48,78,66,37,48,
2025-03-13 07:30:00,72,54,49,50,4136.0,2465.0,72,546,76,66,37,51,77,65,38,51,
2025-03-13 07:45:00,72,53,50,50,4136.0,2481.0,71,549,75,65,37,50,76,65,37,51,
2025-03-13 08:00:00,73,55,50,50,4133.0,2500.0,73,559,76,66,37,50,77,65,37,51,
2025-03-13 08:15:00,73,55,50,50,4143.0,2520.0,73,570,76,66,37,49,77,66,38,49,
2025-03-13 08:30:00,74,55,50,50,4137.0,2538.0,73,564,77,66,36,46,79,66,36,46,
2025-03-13 08:45:00,74,56,50,49,4137.0,2562.0,73,551,76,66,35,46,78,67,36,46,
2025-03-13 09:00:00,73,56,50,50,4139.0,2574.0,73,556,76,67,36,47,77,67,35,47,
2025-03-13 09:15:00,74,56,50,50,4162.0,2581.0,73,583,76,67,35,45,77,67,36,45,
2025-03-13 09:30:00,75,57,50,50,4138.0,2584.0,75,572,78,68,33,43,79,68,35,43,
2025-03-13 09:45:00,74,57,51,50,4143.0,2463.0,73,575,76,68,34,42,78,68,35,42,
2025-03-13 10:00:00,75,56,50,50,4144.0,2482.0,74,574,76,67,34,43,78,68,35,44,
2025-03-13 10:15:00,75,56,50,50,4741.0,2499.0,75,571,78,68,32,40,80,68,34,41,
2025-03-13 10:30:00,76,56,51,50,4741.0,2508.0,75,587,79,68,33,40,80,68,33,41,
2025-03-13 10:45:00,76,56,50,50,4641.0,2540.0,76,586,78,69,32,39,80,68,34,39,
2025-03-13 11:00:00,74,57,51,50,4663.0,2539.0,73,579,76,67,28,44,77,67,29,45,
2025-03-13 11:15:00,69,57,50,50,4645.0,2521.0,67,564,67,64,30,50,66,63,31,51,
2025-03-13 11:30:00,73,56,50,50,4609.0,2474.0,73,587,76,68,27,43,78,67,29,44,
2025-03-13 11:45:00,75,56,51,50,4622.0,2463.0,74,587,77,68,28,43,79,67,29,43,
2025-03-13 12:00:00,75,57,50,50,4598.0,2468.0,73,587,77,68,28,42,79,67,28,42,
2025-03-13 12:15:00,74,57,50,50,4559.0,2478.0,73,581,76,67,28,44,77,67,29,45,
2025-03-13 12:30:00,74,57,51,50,4576.0,2471.0,73,579,76,67,28,44,77,67,28,45,
2025-03-13 12:45:00,75,57,50,50,4607.0,2468.0,74,581,77,67,28,44,78,67,29,44,
2025-03-13 13:00:00,74,56,50,50,4540.0,2460.0,73,578,76,66,30,48,77,66,30,48,
2025-03-13 13:15:00,74,56,50,50,4546.0,2451.0,73,551,76,66,29,48,78,66,30,48,
2025-03-13 13:30:00,74,56,51,50,4560.0,2449.0,73,541,76,67,29,46,77,66,31,46,
2025-03-13 13:45:00,73,56,50,48,4551.0,2462.0,73,563,76,67,29,47,78,66,30,47,
2025-03-13 14:00:00,74,57,50,49,4559.0,2453.0,73,565,76,67,29,47,78,66,30,47,
2025-03-13 14:15:00,74,56,50,50,4586.0,2458.0,74,573,76,67,30,46,78,67,29,47,
2025-03-13 14:30:00,74,57,50,50,4595.0,2469.0,73,574,76,67,29,45,78,66,29,45,
2025-03-13 14:45:00,74,57,50,50,4582.0,2465.0,73,568,76,67,30,47,77,66,30,47,
2025-03-13 15:00:00,74,56,51,50,4565.0,2505.0,73,581,76,67,29,46,78,67,29,46,
2025-03-13 15:15:00,75,57,50,50,4630.0,2497.0,74,577,76,68,28,42,78,68,28,42,
2025-03-13 15:30:00,75,56,51,50,4663.0,2506.0,74,548,77,67,28,44,78,67,28,44,
2025-03-13 15:45:00,75,57,50,50,4670.0,2496.0,74,553,76,67,29,43,78,67,28,43,
2025-03-13 16:00:00,75,57,50,50,4671.0,2496.0,74,561,77,67,27,44,79,67,28,44,
2025-03-13 16:15:00,75,59,50,50,4671.0,2509.0,75,562,76,68,27,42,78,67,27,42,
2025-03-13 16:30:00,75,59,50,50,4666.0,2505.0,74,572,77,68,27,40,78,68,27,40,
2025-03-13 16:45:00,75,57,50,50,4697.0,2511.0,74,597,76,68,28,41,78,68,28,41,
2025-03-13 17:00:00,75,57,50,50,4697.0,2499.0,75,596,77,68,26,40,79,68,27,40,
2025-03-13 17:15:00,75,57,49,50,4716.0,2492.0,73,583,74,67,28,46,73,66,27,46,
2025-03-13 17:30:00,74,57,50,51,4704.0,2460.0,74,577,76,68,28,41,78,68,27,41,
2025-03-13 17:45:00,76,57,50,50,4680.0,2476.0,74,584,76,69,26,40,78,68,27,40,
2025-03-13 18:00:00,75,56,50,49,4668.0,2468.0,74,592,77,68,26,40,78,68,28,40,
2025-03-13 18:15:00,75,57,50,50,4675.0,2473.0,75,592,77,68,27,42,79,68,28,42,
2025-03-13 18:30:00,75,57,51,50,4683.0,2478.0,74,591,77,68,27,41,79,68,28,41,
2025-03-13 18:45:00,76,57,50,50,4678.0,2470.0,74,590,76,68,28,43,78,67,28,43,
2025-03-13 19:00:00,74,56,50,50,4679.0,2478.0,74,591,76,67,27,42,77,68,28,42,
2025-03-13 19:15:00,75,56,50,50,4663.0,2469.0,75,581,76,68,28,43,78,68,28,43,
2025-03-13 19:30:00,75,56,50,51,4652.0,2462.0,74,587,76,68,27,42,78,68,28,42,
2025-03-13 19:45:00,75,56,49,50,4680.0,2476.0,74,590,76,68,28,42,79,68,28,43,
2025-03-13 20:00:00,74,57,50,50,4668.0,2478.0,74,587,76,68,27,41,78,68,27,41,
2025-03-13 20:15:00,75,57,50,50,4659.0,2462.0,74,587,75,68,27,40,77,68,27,40,
2025-03-13 20:30:00,74,57,49,49,4636.0,2468.0,73,588,76,68,27,42,78,67,30,42,
2025-03-13 20:45:00,74,57,50,50,4643.0,2474.0,73,587,76,68,28,42,77,68,28,42,
2025-03-13 21:00:00,74,56,50,50,4652.0,2475.0,73,584,76,68,29,43,77,67,28,43,
2025-03-13 21:15:00,74,57,50,50,4673.0,2472.0,73,587,76,68,28,42,77,67,28,43,
2025-03-13 21:30:00,74,56,49,50,4703.0,2483.0,74,586,75,68,27,43,76,68,28,43,
2025-03-13 21:45:00,74,56,50,50,4716.0,2479.0,74,588,75,68,28,40,78,68,27,41,
2025-03-13 22:00:00,75,57,50,50,4717.0,2497.0,74,587,76,68,27,41,77,68,29,42,
2025-03-13 22:15:00,75,57,50,50,4721.0,2471.0,75,587,76,68,26,39,78,68,27,39,
2025-03-13 22:30:00,75,57,50,50,4706.0,2485.0,74,587,75,68,28,42,77,68,28,42,
2025-03-13 22:45:00,74,57,50,50,4698.0,2469.0,74,589,75,68,27,43,76,67,27,43,
2025-03-13 23:00:00,74,56,50,50,4672.0,2476.0,74,587,76,68,27,42,78,68,28,42,
2025-03-13 23:15:00,74,57,50,50,4696.0,2479.0,74,583,75,68,28,41,77,68,28,41,
2025-03-13 23:30:00,74,57,50,50,4713.0,2470.0,74,578,75,68,28,41,77,68,28,41,
2025-03-13 23:45:00,74,56,50,50,4678.0,2452.0,73,585,75,68,28,43,76,67,28,43,
2025-03-14 00:00:00,75,56,51,50,4688.0,2463.0,74,587,76,68,28,42,77,68,28,42,
2025-03-14 00:15:00,74,56,50,50,4661.0,2461.0,74,587,75,67,29,44,76,67,28,44,
2025-03-14 00:30:00,74,57,50,50,4657.0,2458.0,73,590,74,68,27,41,76,68,28,42,
2025-03-14 00:45:00,74,57,50,50,4634.0,2458.0,73,589,74,67,28,44,76,67,29,44,
2025-03-14 01:00:00,74,56,50,50,4632.0,2450.0,74,585,76,68,28,43,77,67,28,43,
2025-03-14 01:15:00,73,57,50,50,4610.0,2449.0,73,585,74,67,29,44,75,67,29,44,
2025-03-14 01:30:00,73,57,50,50,4634.0,2458.0,72,586,73,67,29,45,75,67,30,46,
2025-03-14 01:45:00,73,56,50,50,4629.0,2442.0,72,586,74,66,29,46,75,67,30,46,
2025-03-14 02:00:00,73,55,50,51,4652.0,2432.0,72,587,74,67,29,46,75,66,30,46,
2025-03-14 02:15:00,74,56,50,49,4628.0,2438.0,73,584,75,67,29,45,76,67,29,45,
2025-03-14 02:30:00,73,56,50,50,4661.0,2439.0,72,584,73,67,28,45,75,67,29,45,
2025-03-14 02:45:00,74,56,50,49,4625.0,2434.0,72,585,73,67,29,46,75,67,29,46,
2025-03-14 03:00:00,72,55,51,50,4645.0,2409.0,71,583,73,67,29,46,75,66,29,46,
2025-03-14 03:15:00,73,55,50,50,4650.0,2413.0,72,586,73,67,29,48,75,66,30,48,
2025-03-14 03:30:00,74,55,50,50,4642.0,2396.0,73,584,75,67,29,44,76,66,29,44,
2025-03-14 03:45:00,72,56,50,50,4593.0,2400.0,71,567,72,66,30,50,73,65,31,50,
2025-03-14 04:00:00,73,55,51,50,4575.0,2389.0,72,584,74,67,29,46,76,66,30,46,
2025-03-14 04:15:00,71,55,50,51,4551.0,2398.0,71,581,72,66,31,50,74,65,32,50,
2025-03-14 04:30:00,72,55,50,50,4538.0,2379.0,71,585,73,66,29,48,75,66,30,48,
2025-03-14 04:45:00,71,55,50,50,4524.0,2380.0,70,588,72,66,31,48,74,66,31,48,
2025-03-14 05:00:00,69,54,51,50,4470.0,2357.0,68,583,69,64,31,51,70,64,32,51,
2025-03-14 05:15:00,69,54,50,50,4385.0,2332.0,67,583,69,65,31,50,70,64,32,51,
2025-03-14 05:30:00,68,54,51,50,4312.0,2340.0,67,579,69,65,31,50,70,64,32,51,
2025-03-14 05:45:00,68,54,50,50,4414.0,2410.0,67,577,69,63,31,50,70,63,31,51,
2025-03-14 06:00:00,67,54,50,50,4358.0,2392.0,66,579,68,63,31,50,70,62,31,51,
2025-03-14 06:15:00,67,53,51,50,4343.0,2378.0,66,570,68,62,31,50,69,62,31,50,
2025-03-14 06:30:00,68,54,50,50,4308.0,2355.0,68,574,70,63,32,51,72,63,32,51,
2025-03-14 06:45:00,71,54,50,50,4321.0,2340.0,70,582,73,64,31,50,74,63,32,51,
2025-03-14 07:00:00,70,54,50,50,4330.0,2336.0,70,574,73,64,31,50,75,63,31,51,
2025-03-14 07:15:00,70,54,51,50,4324.0,2358.0,69,580,72,63,31,50,74,63,31,51,
2025-03-14 07:30:00,69,52,50,50,4323.0,2342.0,68,582,73,62,31,50,75,62,31,51,
2025-03-14 07:45:00,69,52,51,50,4323.0,2351.0,68,581,71,62,31,51,73,62,32,51,
2025-03-14 08:00:00,68,52,50,50,4320.0,2339.0,68,579,71,62,31,50,72,61,31,51,
2025-03-14 08:15:00,70,52,50,50,4316.0,2348.0,69,580,73,62,31,51,75,62,32,51,
2025-03-14 08:30:00,70,52,50,50,4308.0,2344.0,69,574,73,63,31,50,75,62,31,51,
2025-03-14 08:45:00,70,53,50,50,4324.0,2355.0,69,571,73,63,31,51,75,63,31,51,
2025-03-14 09:00:00,70,53,50,50,4340.0,2366.0,69,562,73,63,31,50,74,62,31,51,
2025-03-14 09:15:00,70,53,50,50,4384.0,2386.0,69,537,72,63,31,50,74,63,31,51,
2025-03-14 09:30:00,70,53,50,50,4420.0,2405.0,70,553,72,63,32,50,74,63,31,51,
2025-03-14 09:45:00,71,54,50,50,4398.0,2426.0,70,549,74,64,32,50,75,63,31,51,
2025-03-14 10:00:00,71,54,50,50,4415.0,2420.0,70,558,74,64,31,50,75,64,31,51,
2025-03-14 10:15:00,71,54,51,50,4428.0,2433.0,70,560,74,64,31,50,76,64,31,51,
2025-03-14 10:30:00,72,55,50,50,4475.0,2442.0,71,544,74,65,31,51,76,64,32,51,
2025-03-14 10:45:00,71,55,50,49,4477.0,2457.0,71,540,74,64,31,50,76,64,31,51,
2025-03-14 11:00:00,71,56,51,50,4477.0,2468.0,70,546,73,65,31,50,75,64,31,51,
2025-03-14 11:15:00,71,55,50,50,4497.0,2484.0,71,547,73,64,31,50,75,64,31,51,
2025-03-14 11:30:00,72,55,50,50,4497.0,2490.0,71,560,74,66,31,50,76,65,32,51,
2025-03-14 11:45:00,73,56,50,50,4513.0,2503.0,72,555,75,65,31,50,77,65,31,51,
2025-03-14 12:00:00,72,56,50,49,4563.0,2511.0,72,568,74,66,30,49,76,66,32,50,
2025-03-14 12:15:00,72,56,50,50,4570.0,2517.0,72,559,74,66,31,49,76,66,31,50,
2025-03-14 12:30:00,74,56,50,50,4686.0,2525.0,73,553,75,67,30,47,77,66,31,47,
2025-03-14 12:45:00,74,56,49,50,4695.0,2542.0,73,560,75,67,29,46,77,67,30,46,
2025-03-14 13:00:00,73,56,50,50,4710.0,2556.0,73,568,76,66,29,45,77,67,30,45,
2025-03-14 13:15:00,75,56,50,50,4723.0,2542.0,74,572,77,67,28,44,78,67,29,45,
2025-03-14 13:30:00,74,55,50,50,4728.0,2550.0,73,579,75,67,30,47,77,67,30,47,
2025-03-14 13:45:00,74,55,50,50,4718.0,2555.0,73,582,75,67,29,46,77,67,29,47,
2025-03-14 14:00:00,74,55,50,50,4742.0,2557.0,73,583,75,67,29,46,77,66,30,47,
2025-03-14 14:15:00,74,57,50,50,4665.0,2431.0,74,557,75,67,29,45,77,67,29,45,
2025-03-14 14:30:00,76,56,51,50,4637.0,2441.0,75,556,77,67,28,44,79,67,29,44,
2025-03-14 14:45:00,76,57,51,50,4561.0,2455.0,75,560,78,68,27,42,80,68,28,42,
2025-03-14 15:00:00,73,57,50,50,4666.0,2456.0,72,549,75,67,29,45,76,67,29,45,
2025-03-14 15:15:00,76,57,50,49,4726.0,2474.0,75,556,78,69,26,39,79,69,27,39,
2025-03-14 15:30:00,76,57,50,50,4734.0,2502.0,75,565,78,68,27,40,79,69,27,40,
2025-03-14 15:45:00,76,57,50,50,4775.0,2510.0,75,592,77,68,27,41,79,68,27,41,
2025-03-14 16:00:00,76,57,50,50,4713.0,2506.0,75,592,76,68,27,41,77,68,27,41,
2025-03-14 16:15:00,73,57,50,50,4731.0,2494.0,72,588,73,68,28,44,74,67,29,44,
2025-03-14 16:30:00,71,58,50,50,4711.0,2457.0,70,583,71,68,27,44,72,67,28,44,
2025-03-14 16:45:00,71,58,50,50,4677.0,2425.0,70,582,70,67,30,46,72,67,30,46,
2025-03-14 17:00:00,75,57,50,50,4646.0,2403.0,75,590,76,69,26,38,78,69,27,38,
2025-03-14 17:15:00,76,57,50,50,4635.0,2406.0,75,591,77,68,27,40,78,68,27,40,
2025-03-14 17:30:00,75,57,49,50,4660.0,2423.0,75,589,76,68,27,41,78,68,28,41,
2025-03-14 17:45:00,75,57,51,50,4604.0,2418.0,75,590,76,68,28,41,78,68,28,41,
2025-03-14 18:00:00,75,57,51,50,4616.0,2428.0,74,591,77,68,27,39,79,68,27,39,
2025-03-14 18:15:00,75,56,50,50,4648.0,2426.0,74,591,75,67,28,42,77,67,29,42,
2025-03-14 18:30:00,74,56,50,49,4635.0,2421.0,74,587,75,68,28,43,77,67,28,43,
2025-03-14 18:45:00,75,55,50,50,4624.0,2419.0,74,588,76,67,28,44,77,67,29,44,
2025-03-14 19:00:00,74,55,50,50,4622.0,2418.0,74,588,76,67,29,45,77,67,29,45,
2025-03-14 19:15:00,74,55,50,50,4621.0,2416.0,73,588,75,68,28,44,77,67,29,44,
2025-03-14 19:30:00,75,56,51,50,4609.0,2412.0,74,588,75,68,28,43,77,67,28,44,
2025-03-14 19:45:00,75,57,51,50,4613.0,2413.0,74,589,75,68,27,42,77,68,28,42,
2025-03-14 20:00:00,74,57,50,50,4627.0,2408.0,74,575,75,68,28,43,77,67,29,43,
2025-03-14 20:15:00,75,57,50,49,4622.0,2412.0,74,582,75,68,28,41,78,68,28,41,
2025-03-14 20:30:00,75,57,49,50,4618.0,2428.0,74,588,76,68,27,41,78,68,27,41,
2025-03-14 20:45:00,75,57,50,50,4600.0,2416.0,75,591,77,68,27,40,78,68,28,40,
2025-03-14 21:00:00,74,57,50,50,4602.0,2408.0,73,591,75,68,27,42,77,68,29,42,
2025-03-14 21:15:00,75,57,51,50,4639.0,2409.0,75,586,76,68,27,40,78,68,28,40,
2025-03-14 21:30:00,74,57,50,50,4640.0,2420.0,74,586,75,68,28,43,77,67,29,43,
2025-03-14 21:45:00,75,56,51,50,4650.0,2411.0,74,587,76,68,27,42,77,68,28,42,
2025-03-14 22:00:00,75,57,51,50,4669.0,2396.0,74,583,75,68,27,41,77,68,29,42,
2025-03-14 22:15:00,75,57,50,51,4638.0,2393.0,74,587,76,68,27,41,78,68,28,41,
2025-03-14 22:30:00,75,57,49,50,4607.0,2404.0,75,592,77,68,28,41,78,68,28,42,
2025-03-14 22:45:00,74,56,51,50,4612.0,2395.0,74,590,76,68,28,43,77,67,29,43,
2025-03-14 23:00:00,75,56,50,50,4638.0,2396.0,74,588,75,68,27,42,77,68,28,42,
2025-03-14 23:15:00,76,56,50,50,4613.0,2389.0,75,591,76,68,27,41,78,68,28,41,
